Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags,Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,RST Flag Count,URG Flag Count,Down/Up Ratio, Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Inbound, Label
172.16.0.5-192.168.50.1-51343-22-6,51343,22,6,1000,1,3,0,0,0,0,0,0,0,0,0,0,4000,333.3333333,447.9646563,843,2,0,0,0,0,0,845,422.5,594.676803,843,2,0,32,96,1000,3000,0,0,0,0,0,0,1,3,0,0,0,32,1,0,3,0,259,247,0,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-51343-22-6,22,51343,6,420048,1,2,0,0,0,0,0,0,0,0,0,0,7.14204091,210024,297015.9608,420046,2,0,0,0,0,0,2,2,0,2,2,0,32,64,2.380680303,4.761360606,0,0,0,0,0,0,1,2,0,0,0,32,1,0,2,0,247,259,0,32,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-634-23283-17,634,23283,17,28026,200,0,88000,0,440,440,440,0,0,0,0,3139941.483,7136.230643,140.8341709,159.6391057,1007,1,28026,140.8341709,159.6391057,1007,1,0,0,0,0,0,0,5908,0,7136.230643,0,440,440,440,0,0,0,0,0,442.2,440,0,5908,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-25740-17,530,25740,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-64769-17,634,64769,17,28808,200,0,88000,0,440,440,440,0,0,0,0,3054707.026,6942.515968,144.7638191,172.8786855,1097,1,28808,144.7638191,172.8786855,1097,1,0,0,0,0,0,0,4000,0,6942.515968,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-3485-17,530,3485,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-7941-17,634,7941,17,207476,200,0,88000,0,440,440,440,0,0,0,0,424145.4433,963.9669167,1042.592965,12685.74636,179081,1,207476,1042.592965,12685.74636,179081,1,0,0,0,0,0,0,6800,0,963.9669167,0,440,440,440,0,0,0,0,0,442.2,440,0,6800,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-25921-17,634,25921,17,28980,200,0,88000,0,440,440,440,0,0,0,0,3036576.95,6901.311249,145.6281407,311.8513185,3966,0,28980,145.6281407,311.8513185,3966,0,0,0,0,0,0,0,580,0,6901.311249,0,440,440,440,0,0,0,0,0,442.2,440,0,580,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-34912-17,530,34912,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-47001-17,530,47001,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-29275-17,634,29275,17,29972,200,0,88000,0,440,440,440,0,0,0,0,2936073.669,6672.894702,150.6130653,165.9533707,1030,1,29972,150.6130653,165.9533707,1030,1,0,0,0,0,0,0,9680,0,6672.894702,0,440,440,440,0,0,0,0,0,442.2,440,0,9680,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-50781-17,634,50781,17,29056,200,0,88000,0,440,440,440,0,0,0,0,3028634.361,6883.259912,146.0100503,152.3767921,449,1,29056,146.0100503,152.3767921,449,1,0,0,0,0,0,0,88000,0,6883.259912,0,440,440,440,0,0,0,0,0,442.2,440,0,88000,200,88000,0,0,-1,-1,199,440,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-36161-17,634,36161,17,29265,200,0,88000,0,440,440,440,0,0,0,0,3007004.955,6834.10217,147.0603015,157.3967078,468,0,29265,147.0603015,157.3967078,468,0,0,0,0,0,0,0,58960,0,6834.10217,0,440,440,440,0,0,0,0,0,442.2,440,0,58960,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-47693-33434-17,47693,33434,17,1,2,0,80,0,40,40,40,0,0,0,0,8.00E+07,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,880,0,2000000,0,40,40,40,0,0,0,0,0,60,40,0,880,2,80,0,0,-1,-1,1,440,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-61627-16484-17,61627,16484,17,4,2,0,2944,0,1472,1472,1472,0,0,0,0,7.36E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,500000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-48200-17,634,48200,17,29385,200,0,88000,0,440,440,440,0,0,0,0,2994725.2,6806.193636,147.6633166,154.1578366,454,0,29385,147.6633166,154.1578366,454,0,0,0,0,0,0,0,12760,0,6806.193636,0,440,440,440,0,0,0,0,0,442.2,440,0,12760,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62806-11882-17,62806,11882,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,0,2,2944,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-20369-17,634,20369,17,31692,200,0,88000,0,440,440,440,0,0,0,0,2776725.988,6310.740881,159.2562814,330.6504756,4094,0,31692,159.2562814,330.6504756,4094,0,0,0,0,0,0,0,73920,0,6310.740881,0,440,440,440,0,0,0,0,0,442.2,440,0,73920,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-6271-17,634,6271,17,29292,200,0,88000,0,440,440,440,0,0,0,0,3004233.238,6827.802813,147.1959799,318.2006336,4097,0,29292,147.1959799,318.2006336,4097,0,0,0,0,0,0,0,65560,0,6827.802813,0,440,440,440,0,0,0,0,0,442.2,440,0,65560,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-42190-17,634,42190,17,28598,200,0,88000,0,440,440,440,0,0,0,0,3077138.261,6993.496049,143.7085427,179.8314741,1081,0,28598,143.7085427,179.8314741,1081,0,0,0,0,0,0,0,0,0,6993.496049,0,440,440,440,0,0,0,0,0,442.2,440,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-839-61995-17,839,61995,17,85078,200,0,88000,0,440,440,440,0,0,0,0,1034344.954,2350.783986,427.5276382,3316.383749,46554,0,85078,427.5276382,3316.383749,46554,0,0,0,0,0,0,0,1504,0,2350.783986,0,440,440,440,0,0,0,0,0,442.2,440,0,1504,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-54524-17,634,54524,17,29861,200,0,88000,0,440,440,440,0,0,0,0,2946987.71,6697.69934,150.0552764,186.0904308,1224,0,29861,150.0552764,186.0904308,1224,0,0,0,0,0,0,0,0,0,6697.69934,0,440,440,440,0,0,0,0,0,442.2,440,0,0,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-27579-17,634,27579,17,29546,200,0,88000,0,440,440,440,0,0,0,0,2978406.552,6769.105801,148.4723618,179.4059726,1107,0,29546,148.4723618,179.4059726,1107,0,0,0,0,0,0,0,3392,0,6769.105801,0,440,440,440,0,0,0,0,0,442.2,440,0,3392,200,88000,0,0,-1,-1,199,0,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-58346-17,634,58346,17,46891,200,0,88000,0,440,440,440,0,0,0,0,1876692.756,4265.210808,235.6331658,555.6702033,4960,0,46891,235.6331658,555.6702033,4960,0,0,0,0,0,0,0,25984,0,4265.210808,0,440,440,440,0,0,0,0,0,442.2,440,0,25984,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-16761-17,634,16761,17,214068,200,0,88000,0,440,440,440,0,0,0,0,411084.3283,934.2825644,1075.718593,13162.68012,185812,0,214068,1075.718593,13162.68012,185812,0,0,0,0,0,0,0,4576,0,934.2825644,0,440,440,440,0,0,0,0,0,442.2,440,0,4576,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-61616-55356-17,61616,55356,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-14160-17,634,14160,17,45433,200,0,88000,0,440,440,440,0,0,0,0,1936918.099,4402.086589,228.3065327,585.0079698,4295,0,45433,228.3065327,585.0079698,4295,0,0,0,0,0,0,0,88000,0,4402.086589,0,440,440,440,0,0,0,0,0,442.2,440,0,88000,200,88000,0,0,-1,-1,199,440,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-4009-17,634,4009,17,46573,200,0,88000,0,440,440,440,0,0,0,0,1889506.796,4294.333627,234.0351759,523.4493152,4878,0,46573,234.0351759,523.4493152,4878,0,0,0,0,0,0,0,49780,0,4294.333627,0,440,440,440,0,0,0,0,0,442.2,440,0,49780,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62198-27969-17,62198,27969,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-16761-634-17,634,16761,17,1,2,0,880,0,440,440,440,0,0,0,0,8.80E+08,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,440,440,440,0,0,0,0,0,660,440,0,40,2,880,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-634-62937-17,634,62937,17,104457,200,0,88000,0,440,440,440,0,0,0,0,842451.918,1914.66345,524.9095477,4009.831558,54997,1,104457,524.9095477,4009.831558,54997,1,0,0,0,0,0,0,4480,0,1914.66345,0,440,440,440,0,0,0,0,0,442.2,440,0,4480,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-42629-17,634,42629,17,29846,200,0,88000,0,440,440,440,0,0,0,0,2948468.807,6701.065469,149.9798995,180.4819575,1134,1,29846,149.9798995,180.4819575,1134,1,0,0,0,0,0,0,4000,0,6701.065469,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-31544-17,634,31544,17,29669,200,0,88000,0,440,440,440,0,0,0,0,2966058.849,6741.042839,149.0904523,179.8169436,1165,0,29669,149.0904523,179.8169436,1165,0,0,0,0,0,0,0,3280,0,6741.042839,0,440,440,440,0,0,0,0,0,442.2,440,0,3280,200,88000,0,0,-1,-1,199,8,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-42466-17,530,42466,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-40000-17,530,40000,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,16,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,16,2,2944,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-29893-17,634,29893,17,29497,200,0,88000,0,440,440,440,0,0,0,0,2983354.239,6780.350544,148.2261307,337.1430235,4149,0,29497,148.2261307,337.1430235,4149,0,0,0,0,0,0,0,4072,0,6780.350544,0,440,440,440,0,0,0,0,0,442.2,440,0,4072,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-4145-17,634,4145,17,27957,200,0,88000,0,440,440,440,0,0,0,0,3147691.097,7153.843402,140.4874372,160.5521992,1035,1,27957,140.4874372,160.5521992,1035,1,0,0,0,0,0,0,5560,0,7153.843402,0,440,440,440,0,0,0,0,0,442.2,440,0,5560,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-13716-17,634,13716,17,149765,200,0,88000,0,440,440,440,0,0,0,0,587587.22,1335.4255,752.5879397,8586.612747,121247,1,149765,752.5879397,8586.612747,121247,1,0,0,0,0,0,0,6400,0,1335.4255,0,440,440,440,0,0,0,0,0,442.2,440,0,6400,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-17724-17,634,17724,17,28862,200,0,88000,0,440,440,440,0,0,0,0,3048991.754,6929.526713,145.0351759,174.7033381,1131,1,28862,145.0351759,174.7033381,1131,1,0,0,0,0,0,0,5248,0,6929.526713,0,440,440,440,0,0,0,0,0,442.2,440,0,5248,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-5623-17,634,5623,17,29131,200,0,88000,0,440,440,440,0,0,0,0,3020836.909,6865.53843,146.3869347,176.0679851,1054,1,29131,146.3869347,176.0679851,1054,1,0,0,0,0,0,0,4384,0,6865.53843,0,440,440,440,0,0,0,0,0,442.2,440,0,4384,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-61623-58510-17,61623,58510,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-14446-17,634,14446,17,244108,200,0,88000,0,440,440,440,0,0,0,0,360496.1738,819.309486,1226.673367,15333.47727,216433,1,244108,1226.673367,15333.47727,216433,1,0,0,0,0,0,0,4552,0,819.309486,0,440,440,440,0,0,0,0,0,442.2,440,0,4552,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62165-40404-17,62165,40404,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-40934-36708-17,40934,36708,17,4,2,0,2944,0,1472,1472,1472,0,0,0,0,7.36E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,64,0,500000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-63416-47315-17,63416,47315,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-47315-63416-17,63416,47315,17,3,2,0,1040,0,520,520,520,0,0,0,0,3.47E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,520,520,520,0,0,0,0,0,780,520,0,40,2,1040,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-61803-28748-17,61803,28748,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-28748-61803-17,61803,28748,17,2,2,0,1040,0,520,520,520,0,0,0,0,5.20E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,520,520,520,0,0,0,0,0,780,520,0,64,2,1040,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-61583-30321-17,61583,30321,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62146-41138-17,62146,41138,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-37085-50135-17,37085,50135,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-58295-17,530,58295,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-17946-17,530,17946,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-62551-56313-17,62551,56313,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-52605-17,530,52605,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-44357-17,530,44357,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-61571-61432-17,61571,61432,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-61432-61571-17,61571,61432,17,2,2,0,1040,0,520,520,520,0,0,0,0,5.20E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,520,520,520,0,0,0,0,0,780,520,0,40,2,1040,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-62395-15032-17,62395,15032,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-32789-17,634,32789,17,72414,200,0,88000,0,440,440,440,0,0,0,0,1215234.623,2761.896871,363.8894472,472.5434487,3538,1,72414,363.8894472,472.5434487,3538,1,0,0,0,0,0,0,6400,0,2761.896871,0,440,440,440,0,0,0,0,0,442.2,440,0,6400,200,88000,0,0,-1,-1,199,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-28421-17,634,28421,17,47774,200,0,88000,0,440,440,440,0,0,0,0,1842006.112,4186.377528,240.0703518,333.0876596,2444,1,47774,240.0703518,333.0876596,2444,1,0,0,0,0,0,0,-60574976999,0,4186.377528,0,440,440,440,0,0,0,0,0,442.2,440,0,-60574976999,200,88000,0,0,-1,-1,199,-1062718975,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-30448-17,530,30448,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-3246-17,530,3246,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,64,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,64,2,2944,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-29148-17,634,29148,17,53597,200,0,88000,0,440,440,440,0,0,0,0,1641882.941,3731.552139,269.3316583,700.137238,5556,0,53597,269.3316583,700.137238,5556,0,0,0,0,0,0,0,-2.13E+11,0,3731.552139,0,440,440,440,0,0,0,0,0,442.2,440,0,-2.13E+11,200,88000,0,0,-1,-1,199,-1062718975,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-6244-17,634,6244,17,92086,200,0,88000,0,440,440,440,0,0,0,0,955628.4343,2171.882805,462.7437186,1061.436919,9975,1,92086,462.7437186,1061.436919,9975,1,0,0,0,0,0,0,-1.06E+11,0,2171.882805,0,440,440,440,0,0,0,0,0,442.2,440,0,-1.06E+11,200,88000,0,0,-1,-1,199,-1062718975,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-57040-17,634,57040,17,45988,200,0,88000,0,440,440,440,0,0,0,0,1913542.663,4348.960598,231.0954774,592.769221,7957,1,45988,231.0954774,592.769221,7957,1,0,0,0,0,0,0,4000,0,4348.960598,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-57040-634-17,634,57040,17,2,2,0,880,0,440,440,440,0,0,0,0,4.40E+08,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,440,440,440,0,0,0,0,0,660,440,0,40,2,880,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,0,1
172.16.0.5-192.168.50.1-634-19585-17,634,19585,17,36258,200,0,88000,0,440,440,440,0,0,0,0,2427050.582,5516.02405,182.201005,470.7585001,6384,1,36258,182.201005,470.7585001,6384,1,0,0,0,0,0,0,4000,0,5516.02405,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-530-3033-17,530,3033,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-54274-17,634,54274,17,40862,200,0,88000,0,440,440,440,0,0,0,0,2153590.133,4894.523029,205.3366834,436.0794944,4074,0,40862,205.3366834,436.0794944,4074,0,0,0,0,0,0,0,4000,0,4894.523029,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
172.16.0.5-192.168.50.1-634-23346-17,634,23346,17,117638,200,0,88000,0,440,440,440,0,0,0,0,748057.6004,1700.13091,591.1457286,2860.836097,38778,1,117638,591.1457286,2860.836097,38778,1,0,0,0,0,0,0,4000,0,1700.13091,0,440,440,440,0,0,0,0,0,442.2,440,0,4000,200,88000,0,0,-1,-1,199,20,0,0,0,0,0,0,0,0,1,1
