Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
172.16.0.5-192.168.50.1-612-28380-17,612,28380,17,6,2,0,2944,0,1472,1472,1472,0,0,0,0,4.91E+08,333333.3333,6,0,6,6,6,6,0,6,6,0,0,0,0,0,0,-2,0,333333.3333,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,-2,2,2944,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-613-13966-17,613,13966,17,2,2,0,2732,0,1366,1366,1366,0,0,0,0,1.37E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,-2,0,1000000,0,1366,1366,1366,0,0,0,0,0,0,0,2049,1366,0,-2,2,2732,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-614-49946-17,614,49946,17,44,2,0,2770,0,1385,1385,1385,0,0,0,0,6.30E+07,45454.54545,44,0,44,44,44,44,0,44,44,0,0,0,0,0,0,-2,0,45454.54545,0,1385,1385,1385,0,0,0,0,0,0,0,2077.5,1385,0,-2,2,2770,0,0,-1,-1,1,-1,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-615-36530-17,615,36530,17,4,2,0,2462,0,1231,1231,1231,0,0,0,0,6.16E+08,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,40,0,500000,0,1231,1231,1231,0,0,0,0,0,0,0,1846.5,1231,0,40,2,2462,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-21959-17,672,21959,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-40169-17,672,40169,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-616-46008-17,616,46008,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-617-38038-17,617,38038,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-54596-17,672,54596,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-39416-17,672,39416,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-618-50832-17,618,50832,17,1,2,0,2716,0,1358,1358,1358,0,0,0,0,2.72E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1358,1358,1358,0,0,0,0,0,0,0,2037,1358,0,40,2,2716,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-9383-17,672,9383,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-40943-17,672,40943,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-619-58171-17,619,58171,17,3,2,0,2928,0,1464,1464,1464,0,0,0,0,9.76E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,40,2,2928,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-620-19435-17,620,19435,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-621-36312-17,621,36312,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-622-65330-17,622,65330,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-623-18517-17,623,18517,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-624-52733-17,624,52733,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-60029-17,672,60029,17,1,2,0,2734,0,1367,1367,1367,0,0,0,0,2.73E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1367,1367,1367,0,0,0,0,0,0,0,2050.5,1367,0,40,2,2734,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-55433-17,672,55433,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-625-42078-17,625,42078,17,1,2,0,2744,0,1372,1372,1372,0,0,0,0,2.74E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1372,1372,1372,0,0,0,0,0,0,0,2058,1372,0,40,2,2744,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-626-63901-17,626,63901,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-627-23990-17,627,23990,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,40,2,2928,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-628-21371-17,628,21371,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-629-1088-17,629,1088,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-58490-17,672,58490,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-630-40067-17,630,40067,17,1,2,0,2944,0,1472,1472,1472,0,0,0,0,2.94E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-631-50446-17,631,50446,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-632-18002-17,632,18002,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-633-13533-17,633,13533,17,1,2,0,2482,0,1241,1241,1241,0,0,0,0,2.48E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1241,1241,1241,0,0,0,0,0,0,0,1861.5,1241,0,40,2,2482,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-634-61040-17,634,61040,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-18849-17,672,18849,17,1,2,0,2740,0,1370,1370,1370,0,0,0,0,2.74E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1370,1370,1370,0,0,0,0,0,0,0,2055,1370,0,40,2,2740,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-635-8113-17,635,8113,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-55703-17,672,55703,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-636-65338-17,636,65338,17,1,2,0,2778,0,1389,1389,1389,0,0,0,0,2.78E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1389,1389,1389,0,0,0,0,0,0,0,2083.5,1389,0,40,2,2778,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-637-19386-17,637,19386,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-27407-17,672,27407,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-638-36645-17,638,36645,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-639-64355-17,639,64355,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-58082-17,672,58082,17,2,2,0,2730,0,1365,1365,1365,0,0,0,0,1.37E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1365,1365,1365,0,0,0,0,0,0,0,2047.5,1365,0,40,2,2730,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-640-1145-17,640,1145,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-641-44318-17,641,44318,17,2,2,0,2928,0,1464,1464,1464,0,0,0,0,1.46E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1464,1464,1464,0,0,0,0,0,0,0,2196,1464,0,40,2,2928,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-642-48901-17,642,48901,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-643-43815-17,643,43815,17,2,2,0,2762,0,1381,1381,1381,0,0,0,0,1.38E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1381,1381,1381,0,0,0,0,0,0,0,2071.5,1381,0,40,2,2762,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-644-61704-17,644,61704,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-10002-17,672,10002,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-645-11072-17,645,11072,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-24250-17,672,24250,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-61631-17,672,61631,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-646-41910-17,646,41910,17,1,2,0,2922,0,1461,1461,1461,0,0,0,0,2.92E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1461,1461,1461,0,0,0,0,0,0,0,2191.5,1461,0,40,2,2922,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-647-15417-17,647,15417,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-648-14217-17,648,14217,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-649-2309-17,649,2309,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-650-42271-17,650,42271,17,2,2,0,2896,0,1448,1448,1448,0,0,0,0,1.45E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1448,1448,1448,0,0,0,0,0,0,0,2172,1448,0,40,2,2896,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-651-29360-17,651,29360,17,2,2,0,2816,0,1408,1408,1408,0,0,0,0,1.41E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1408,1408,1408,0,0,0,0,0,0,0,2112,1408,0,40,2,2816,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-652-63778-17,652,63778,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-653-50825-17,653,50825,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-654-13693-17,654,13693,17,2,2,0,2570,0,1285,1285,1285,0,0,0,0,1.29E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1285,1285,1285,0,0,0,0,0,0,0,1927.5,1285,0,40,2,2570,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-655-20222-17,655,20222,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-656-11501-17,656,11501,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-657-18938-17,657,18938,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-658-45847-17,658,45847,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-659-47249-17,659,47249,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-660-27722-17,660,27722,17,5,2,0,2944,0,1472,1472,1472,0,0,0,0,5.89E+08,400000,5,0,5,5,5,5,0,5,5,0,0,0,0,0,0,40,0,400000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-661-1785-17,661,1785,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-8759-17,672,8759,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-662-65050-17,662,65050,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-663-56219-17,663,56219,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-672-44768-17,672,44768,17,1,2,0,2662,0,1331,1331,1331,0,0,0,0,2.66E+09,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,40,0,2000000,0,1331,1331,1331,0,0,0,0,0,0,0,1996.5,1331,0,40,2,2662,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-664-21980-17,664,21980,17,3,2,0,2944,0,1472,1472,1472,0,0,0,0,9.81E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,40,0,666666.6667,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-665-15667-17,665,15667,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
172.16.0.5-192.168.50.1-666-2284-17,666,2284,17,2,2,0,2944,0,1472,1472,1472,0,0,0,0,1.47E+09,1000000,2,0,2,2,2,2,0,2,2,0,0,0,0,0,0,40,0,1000000,0,1472,1472,1472,0,0,0,0,0,0,0,2208,1472,0,40,2,2944,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,1,4
