Flow ID, Source Port, Destination Port, Protocol, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, SYN Flag Count, RST Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Inbound, Label
172.16.0.5-192.168.50.1-48328-80-6,80,48328,6,123,1,2,0,0,0,0,0,0,0,0,0,0,24390.2439,61.5,82.7314934,120,3,0,0,0,0,0,3,3,0,3,3,0,32,64,8130.081301,16260.1626,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,236,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-65482-5060-17,65482,5060,17,3,2,0,840,0,420,420,420,0,0,0,0,2.80E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,420,420,420,0,0,0,0,0,0,0,0,630,420,0,64,2,840,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-5060-65482-17,65482,5060,17,3,2,0,840,0,420,420,420,0,0,0,0,2.80E+08,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,64,0,666666.6667,0,420,420,420,0,0,0,0,0,0,0,0,630,420,0,64,2,840,0,0,-1,-1,1,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-41454-80-6,41454,80,6,294870,11,8,1736,4290,461,0,157.8181818,219.6286949,1073,536.25,573.2754885,20436.12439,64.43517482,16381.66667,68364.07949,290296,2,294870,29487,91644.13153,290296,3,294764,42109.14286,109723.021,290921,2,0,368,272,37.3045749,27.13059993,0,1073,301.3,431.7487208,186406.9579,0,0,1,0,0,0,317.1578947,157.8181818,536.25,368,11,1736,8,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50166-80-6,50166,80,6,5636260,12,9,1782,4290,472,0,148.5,219.9303609,1073,476.6666667,565.2572423,1077.310131,3.72587496,281813,1120344.355,5003899,1,632361,57487.36364,190071.4846,630574,1,5636178,704522.25,1751236.404,5004015,1,0,400,304,2.129071406,1.596803554,0,1073,276,420.9877275,177230.6667,0,0,1,0,0,0,289.1428571,148.5,476.6666667,400,12,1782,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-41454-80-6,41454,80,6,176,3,1,0,0,0,0,0,0,0,0,0,0,22727.27273,58.66666667,49.80294503,99,3,77,38.5,50.20458146,74,3,0,0,0,0,0,0,96,32,17045.45455,5681.818182,0,0,0,0,0,0,0,0,1,1,0,0,0,0,96,3,0,1,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-41454-80-6,80,41454,6,67,1,2,0,0,0,0,0,0,0,0,0,0,44776.1194,33.5,45.96194078,66,1,0,0,0,0,0,1,1,0,1,1,0,32,64,14925.37313,29850.74627,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-41464-80-6,41464,80,6,5010059,8,7,968,2146,484,0,121,224.0484641,1073,306.5714286,523.5703891,621.5495666,2.993976718,357861.3571,1337522.565,5004943,2,5116,730.8571429,1555.210857,4212,3,5009974,834995.6667,2042881.225,5005008,2,0,272,240,1.596787583,1.397189135,0,1073,194.625,379.9217244,144340.5167,0,0,1,0,0,0,207.6,121,306.5714286,272,8,968,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-42039-80-6,42039,80,6,4992728,9,6,1080,2146,540,0,120,238.117618,1073,357.6666667,554.0948174,646.1397456,3.004369555,356623.4286,1334049.83,4991641,3,4992728,624091,1764756.71,4991641,3,906,181.2,248.3932366,517,3,0,304,208,1.802621733,1.201747822,0,1073,201.625,386.0410816,149027.7167,0,0,1,0,0,0,215.0666667,120,357.6666667,304,9,1080,6,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50069-80-6,50069,80,6,5424983,12,9,1662,4290,443,0,138.5,205.2490726,1073,476.6666667,565.2572423,1097.146295,3.870979872,271249.15,1118019.265,5004929,1,420054,38186.72727,124716.4665,414201,2,5424978,678122.25,1754325.934,5005024,1,0,400,304,2.211988498,1.658991374,0,1073,270.5454545,418.8604413,175444.0693,0,0,1,0,0,0,283.4285714,138.5,476.6666667,400,12,1662,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-61309-80-6,61309,80,6,4570312,9,6,1186,2146,593,0,131.7777778,261.4884212,1073,357.6666667,554.0948174,729.0530712,3.282051641,326450.8571,1221133.397,4569152,2,4570312,571289,1615380.608,4569152,2,980,196,266.9887638,543,3,0,304,208,1.969230985,1.312820656,0,1073,208.25,392.6038716,154137.8,0,0,1,0,0,0,222.1333333,131.7777778,357.6666667,304,9,1186,6,2146,65535,236,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50075-80-6,50075,80,6,10244339,5,2,0,0,0,0,0,0,0,0,0,0,0.683304213,1707389.833,4182116.798,10244100,3,10244339,2561084.75,5122010.168,10244100,3,3,3,0,3,3,0,176,80,0.488074438,0.195229775,0,0,0,0,0,0,0,1,0,0,0,0,0,0,176,5,0,2,0,65535,28960,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-27866-80-6,27866,80,6,1855287,9,6,836,2146,418,0,92.88888889,184.3206747,1073,357.6666667,554.0948174,1607.298493,8.085002482,132520.5,495518.2076,1854147,2,1855287,231910.875,655482.4106,1854147,2,945,189,265.2922916,573,3,0,304,208,4.851001489,3.234000993,0,1073,186.375,373.8391588,139755.7167,0,0,1,0,0,0,198.8,92.88888889,357.6666667,304,9,836,6,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-41464-80-6,80,41464,6,172,1,1,0,0,0,0,0,0,0,0,0,0,11627.90698,172,0,172,172,0,0,0,0,0,0,0,0,0,0,0,32,32,5813.953488,5813.953488,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-41464-80-6,41464,80,6,100,1,2,0,0,0,0,0,0,0,0,0,0,30000,50,67.88225099,98,2,0,0,0,0,0,2,2,0,2,2,0,32,64,10000,20000,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-54544-80-6,54544,80,6,5338086,12,9,1768,4290,469,0,147.3333333,218.2339584,1073,476.6666667,565.2572423,1134.863695,3.933994319,266904.3,1117468.893,5004926,2,333160,30287.27273,95593.65624,318262,2,5337946,667243.25,1756235.774,5005033,3,0,400,304,2.247996754,1.685997565,0,1073,275.3636364,420.7275496,177011.671,0,0,1,0,0,0,288.4761905,147.3333333,476.6666667,400,12,1768,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50166-80-6,80,50166,6,132,1,1,0,0,0,0,0,0,0,0,0,0,15151.51515,132,0,132,132,0,0,0,0,0,0,0,0,0,0,0,32,32,7575.757576,7575.757576,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-50166-80-6,50166,80,6,138,1,2,0,0,0,0,0,0,0,0,0,0,21739.13043,69,93.33809512,135,3,0,0,0,0,0,3,3,0,3,3,0,32,64,7246.376812,14492.75362,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-27866-80-6,27866,80,6,143,1,1,0,0,0,0,0,0,0,0,0,0,13986.01399,143,0,143,143,0,0,0,0,0,0,0,0,0,0,0,32,32,6993.006993,6993.006993,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-27866-80-6,80,27866,6,119,1,2,0,0,0,0,0,0,0,0,0,0,25210.08403,59.5,81.31727984,117,2,0,0,0,0,0,2,2,0,2,2,0,32,64,8403.361345,16806.72269,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-55611-80-6,55611,80,6,5885159,12,9,1720,4290,457,0,143.3333333,212.3424906,1073,476.6666667,565.2572423,1021.212851,3.568297815,294257.95,1125727.879,5004968,2,880191,80017.36364,262606.5053,871782,3,5885042,735630.25,1751836.827,5005041,2,0,400,304,2.039027323,1.529270492,0,1073,273.1818182,419.8480038,176272.3463,0,0,1,0,0,0,286.1904762,143.3333333,476.6666667,400,12,1720,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-55612-80-6,55612,80,6,50839671,7,4,0,0,0,0,0,0,0,0,0,0,0.216366467,5083967.1,11104321.37,31580179,2,50839671,8473278.5,13692701.53,31580310,2,31580318,10526772.67,18232899.9,31580312,3,0,264,160,0.137687752,0.078678715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,264,7,0,4,0,65535,28960,0,32,254,0,254,254,31580179,0,31580179,31580179,1,3
172.16.0.5-192.168.50.1-42039-80-6,42039,80,6,155,1,1,0,0,0,0,0,0,0,0,0,0,12903.22581,155,0,155,155,0,0,0,0,0,0,0,0,0,0,0,32,32,6451.612903,6451.612903,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-42039-80-6,80,42039,6,120,1,2,0,0,0,0,0,0,0,0,0,0,25000,60,82.02438662,118,2,0,0,0,0,0,2,2,0,2,2,0,32,64,8333.333333,16666.66667,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-61309-80-6,61309,80,6,164,1,1,0,0,0,0,0,0,0,0,0,0,12195.12195,164,0,164,164,0,0,0,0,0,0,0,0,0,0,0,32,32,6097.560976,6097.560976,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,236,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-61309-80-6,80,61309,6,128,1,2,0,0,0,0,0,0,0,0,0,0,23437.5,64,86.2670273,125,3,0,0,0,0,0,3,3,0,3,3,0,32,64,7812.5,15625,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,236,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-50069-80-6,80,50069,6,179,1,1,0,0,0,0,0,0,0,0,0,0,11173.18436,179,0,179,179,0,0,0,0,0,0,0,0,0,0,0,32,32,5586.592179,5586.592179,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-50069-80-6,50069,80,6,120,1,2,0,0,0,0,0,0,0,0,0,0,25000,60,79.19595949,116,4,0,0,0,0,0,4,4,0,4,4,0,32,64,8333.333333,16666.66667,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-38158-80-6,38158,80,6,4749375,9,6,1084,2146,542,0,120.4444444,238.9995351,1073,357.6666667,554.0948174,680.0894855,3.158310304,339241.0714,1269018.776,4748315,1,4749375,593671.875,1678729.342,4748315,1,826,165.2,230.0406486,485,1,0,304,208,1.894986182,1.263324122,0,1073,201.875,386.2753552,149208.65,0,0,1,0,0,0,215.3333333,120.4444444,357.6666667,304,9,1084,6,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-54544-80-6,80,54544,6,142,1,1,0,0,0,0,0,0,0,0,0,0,14084.50704,142,0,142,142,0,0,0,0,0,0,0,0,0,0,0,32,32,7042.253521,7042.253521,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-54544-80-6,54544,80,6,116,1,2,0,0,0,0,0,0,0,0,0,0,25862.06897,58,60.81118318,101,15,0,0,0,0,0,15,15,0,15,15,0,32,64,8620.689655,17241.37931,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-35663-80-6,35663,80,6,4487125,9,6,1196,2146,598,0,132.8888889,263.693214,1073,357.6666667,554.0948174,744.7976154,3.342897735,320508.9286,1198898.147,4485956,3,4487125,560890.625,1585965.928,4485956,3,1004,200.8,271.3156833,520,3,0,304,208,2.005738641,1.337159094,0,1073,208.875,393.2603675,154653.7167,0,0,1,0,0,0,222.8,132.8888889,357.6666667,304,9,1196,6,2146,65535,236,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-55611-80-6,80,55611,6,146,1,1,0,0,0,0,0,0,0,0,0,0,13698.63014,146,0,146,146,0,0,0,0,0,0,0,0,0,0,0,32,32,6849.315068,6849.315068,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-55611-80-6,55611,80,6,107,1,2,0,0,0,0,0,0,0,0,0,0,28037.38318,53.5,71.4177849,104,3,0,0,0,0,0,3,3,0,3,3,0,32,64,9345.794393,18691.58879,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50075-80-6,50075,80,6,208,1,1,0,0,0,0,0,0,0,0,0,0,9615.384615,208,0,208,208,0,0,0,0,0,0,0,0,0,0,0,32,32,4807.692308,4807.692308,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,227,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50075-80-6,80,50075,6,118,1,2,0,0,0,0,0,0,0,0,0,0,25423.72881,59,79.19595949,115,3,0,0,0,0,0,3,3,0,3,3,0,32,64,8474.576271,16949.15254,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,227,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-57717-80-6,57717,80,6,5005961,8,7,632,2146,316,0,79,146.2795758,1073,306.5714286,523.5703891,554.9384024,2.996427659,357568.6429,1337602.328,5004929,2,1032,147.4285714,211.0780718,560,2,5005829,834304.8333,2043219.425,5005009,3,0,272,240,1.598094751,1.398332908,0,1073,173.625,366.9731825,134669.3167,0,0,1,0,0,0,185.2,79,306.5714286,272,8,632,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-15128-22-6,15128,22,6,10796471,33,38,2918,4514,648,0,88.42424242,158.8265623,976,118.7894737,278.128607,688.3730804,6.576222916,154235.3,403910.4182,2206226,1,10796471,337389.7188,709574.2153,2596804,1,10405859,281239.4324,524722.3003,2206226,2,0,1072,1256,3.056554313,3.519668603,0,976,103.2222222,228.1731627,52062.99218,0,0,1,0,0,1,104.6760563,88.42424242,118.7894737,1072,33,2918,38,4514,29200,247,22,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-38158-80-6,38158,80,6,177,1,1,0,0,0,0,0,0,0,0,0,0,11299.43503,177,0,177,177,0,0,0,0,0,0,0,0,0,0,0,32,32,5649.717514,5649.717514,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-38158-80-6,80,38158,6,121,1,2,0,0,0,0,0,0,0,0,0,0,24793.38843,60.5,81.31727984,118,3,0,0,0,0,0,3,3,0,3,3,0,32,64,8264.46281,16528.92562,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-35663-80-6,35663,80,6,155,1,1,0,0,0,0,0,0,0,0,0,0,12903.22581,155,0,155,155,0,0,0,0,0,0,0,0,0,0,0,32,32,6451.612903,6451.612903,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,236,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-35663-80-6,80,35663,6,111,1,2,0,0,0,0,0,0,0,0,0,0,27027.02703,55.5,74.24621202,108,3,0,0,0,0,0,3,3,0,3,3,0,32,64,9009.009009,18018.01802,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,236,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-57717-80-6,80,57717,6,187,1,1,0,0,0,0,0,0,0,0,0,0,10695.18717,187,0,187,187,0,0,0,0,0,0,0,0,0,0,0,32,32,5347.593583,5347.593583,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-57717-80-6,57717,80,6,120,1,2,0,0,0,0,0,0,0,0,0,0,25000,60,82.02438662,118,2,0,0,0,0,0,2,2,0,2,2,0,32,64,8333.333333,16666.66667,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-15128-22-6,15128,22,6,379959,5,2,0,0,0,0,0,0,0,0,0,0,18.42304038,63326.5,155077.4432,379877,1,379959,94989.75,189976.1667,379954,1,3,3,0,3,3,0,136,64,13.15931456,5.263725823,0,0,0,0,0,0,0,0,1,1,0,0,0,0,136,5,0,2,0,259,247,0,20,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-37094-80-6,37094,80,6,5383295,12,9,1762,4290,468,0,146.8333333,217.5202533,1073,476.6666667,565.2572423,1124.218532,3.90095657,269164.75,1117827.6,5004848,2,378447,34404.27273,113447.0025,376459,2,5383143,672892.875,1755411.593,5005042,3,0,400,304,2.22911804,1.67183853,0,1073,275.0909091,420.6209592,176921.9913,0,0,1,0,0,0,288.1904762,146.8333333,476.6666667,400,12,1762,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-37096-80-6,37096,80,6,105349841,7,4,0,0,0,0,0,0,0,0,0,0,0.104414016,10534984.1,24368521.12,73947023,1,105349841,17558306.83,30346392.37,73947023,1,31402653,10467551,18130325.83,31402648,2,0,264,160,0.066445283,0.037968733,0,0,0,0,0,0,0,1,0,0,0,0,0,0,264,7,0,4,0,65535,28960,0,32,265,0,265,265,31402549,0,31402549,31402549,1,3
172.16.0.5-192.168.50.1-37094-80-6,80,37094,6,179,1,1,0,0,0,0,0,0,0,0,0,0,11173.18436,179,0,179,179,0,0,0,0,0,0,0,0,0,0,0,32,32,5586.592179,5586.592179,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-37094-80-6,37094,80,6,106,1,2,0,0,0,0,0,0,0,0,0,0,28301.88679,53,70.71067812,103,3,0,0,0,0,0,3,3,0,3,3,0,32,64,9433.962264,18867.92453,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39501-80-6,39501,80,6,9300351,12,9,1836,4290,499,0,153,227.2795635,1073,476.6666667,565.2572423,658.6848174,2.257979296,465017.55,1435393.207,5004967,2,4295384,390489.4545,1294007.321,4292068,2,9300256,1162532,2160252.13,5005074,2,0,400,304,1.290273883,0.967705412,0,1073,278.4545455,422.2579585,178301.7835,0,0,1,0,0,0,291.7142857,153,476.6666667,400,12,1836,9,4290,65535,243,4,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50228-80-6,50228,80,6,266387,9,6,906,2146,453,0,100.6666667,199.754224,1073,357.6666667,554.0948174,11457.01555,56.30905412,19027.64286,70907.17334,265387,2,266387,33298.375,93778.12005,265387,3,789,157.8,228.3543299,509,2,0,304,208,33.78543247,22.52362165,0,1073,190.75,376.909096,142060.4667,0,0,1,0,0,0,203.4666667,100.6666667,357.6666667,304,9,906,6,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50228-80-6,50228,80,6,127,1,1,0,0,0,0,0,0,0,0,0,0,15748.0315,127,0,127,127,0,0,0,0,0,0,0,0,0,0,0,32,32,7874.015748,7874.015748,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-50228-80-6,80,50228,6,102,1,2,0,0,0,0,0,0,0,0,0,0,29411.76471,51,67.88225099,99,3,0,0,0,0,0,3,3,0,3,3,0,32,64,9803.921569,19607.84314,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-55737-80-6,55737,80,6,5006715,8,7,914,2146,457,0,114.25,211.5498928,1073,306.5714286,523.5703891,611.1791864,2.995976404,357622.5,1337783.985,5005614,2,1101,157.2857143,218.3153028,567,2,5006592,834432,2043503.485,5005716,2,0,272,240,1.597854082,1.398122322,0,1073,191.25,377.282476,142342.0667,0,0,1,0,0,0,204,114.25,306.5714286,272,8,914,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-49208-80-6,49208,80,6,5006188,8,7,1146,2146,573,0,143.25,265.2474586,1073,306.5714286,523.5703891,657.5861714,2.996291789,357584.8571,1337637.381,5005067,2,1121,160.1428571,214.8545466,537,2,5006037,834339.5,2043279.358,5005166,2,0,272,240,1.598022288,1.398269502,0,1073,205.75,390.0416217,152132.4667,0,0,1,0,0,0,219.4666667,143.25,306.5714286,272,8,1146,7,2146,65535,236,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-28925-80-6,28925,80,6,5006344,8,7,652,2146,326,0,81.5,150.9086763,1073,306.5714286,523.5703891,558.8908793,2.996198423,357596,1337606.838,5004972,1,1372,196,289.5237469,773,2,5006231,834371.8333,2043229.722,5005097,1,0,272,240,1.597972493,1.398225931,0,1073,174.875,367.5059863,135060.65,0,0,1,0,0,0,186.5333333,81.5,306.5714286,272,8,652,7,2146,65535,235,2,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-28926-80-6,28926,80,6,35253089,7,4,0,0,0,0,0,0,0,0,0,0,0.312029394,3525308.9,9885345.962,31453525,1,35253089,5875514.833,12622493.75,31453655,1,31453632,10484544,18159757.71,31453626,3,0,264,160,0.19856416,0.113465234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,264,7,0,4,0,65535,28960,0,32,171,0,171,171,31453525,0,31453525,31453525,1,3
172.16.0.5-192.168.50.1-50644-80-6,50644,80,6,9386936,16,11,3836,6434,686,0,239.75,320.3888263,1073,584.9090909,560.0079383,1094.073721,2.876337923,361036,1160839.417,5000658,2,4386278,292418.5333,877843.0024,3301468,2,9386808,938680.8,1772395.549,5000768,2,0,528,368,1.704496547,1.171841376,0,1073,366.7857143,455.0913915,207108.1746,0,0,1,0,0,0,380.3703704,239.75,584.9090909,528,16,3836,11,6434,65535,257,6,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-55737-80-6,80,55737,6,538,1,1,0,0,0,0,0,0,0,0,0,0,3717.472119,538,0,538,538,0,0,0,0,0,0,0,0,0,0,0,32,32,1858.736059,1858.736059,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-55737-80-6,55737,80,6,238,1,2,0,0,0,0,0,0,0,0,0,0,12605.04202,119,135.764502,215,23,0,0,0,0,0,215,215,0,215,215,0,32,64,4201.680672,8403.361345,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-49208-80-6,80,49208,6,1,1,1,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,32,32,1000000,1000000,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,236,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-49208-80-6,49208,80,6,3,1,2,0,0,0,0,0,0,0,0,0,0,1000000,1.5,0.707106781,2,1,0,0,0,0,0,1,1,0,1,1,0,32,64,333333.3333,666666.6667,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,236,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-28925-80-6,80,28925,6,218,1,1,0,0,0,0,0,0,0,0,0,0,9174.311927,218,0,218,218,0,0,0,0,0,0,0,0,0,0,0,32,32,4587.155963,4587.155963,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,235,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-28925-80-6,28925,80,6,88,1,2,0,0,0,0,0,0,0,0,0,0,34090.90909,44,60.81118318,87,1,0,0,0,0,0,87,87,0,87,87,0,32,64,11363.63636,22727.27273,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,235,0,32,0,0,0,0,0,0,0,0,1,3
172.16.0.5-192.168.50.1-39501-80-6,80,39501,6,228,1,1,0,0,0,0,0,0,0,0,0,0,8771.929825,228,0,228,228,0,0,0,0,0,0,0,0,0,0,0,32,32,4385.964912,4385.964912,0,0,0,0,0,0,0,0,1,1,1,0,0,0,32,1,0,1,0,243,64,0,32,0,0,0,0,0,0,0,0,0,3
172.16.0.5-192.168.50.1-39501-80-6,39501,80,6,95,1,2,0,0,0,0,0,0,0,0,0,0,31578.94737,47.5,62.93250353,92,3,0,0,0,0,0,3,3,0,3,3,0,32,64,10526.31579,21052.63158,0,0,0,0,0,0,0,0,1,1,2,0,0,0,32,1,0,2,0,64,243,0,32,0,0,0,0,0,0,0,0,1,3
